ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"The following case example illustrates how the CGE involves itself in protecting the rights of women in South Africa:
",The following case example illustrates how the CGE involves itself in protecting the rights of women in South Africa : ,"The following case example illustrates how the CGE involves itself in protecting the rights of men in South Africa:
",The following case example illustrates how the CGE involves itself in protecting the rights of men in South Africa : ,female,"[('women', 15)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20","以下案例说明了两性平等委员会是如何参与保护南非妇女权利的：
",case-2,UNv1,以下案例说明专家咨询小组如何参与保护南非妇女的权利:,以下案例说明专家咨询小组如何参与保护南非男子的权利:,1
"Her elegance and style will always be remembered in film history as evidenced by her being named to Empire magazine's ""The Top 100 Movie Stars of All Time"". 60Andrea Dott
","Her elegance and style will always be remembered in film history as evidenced by her being named to Empire magazine 's "" The Top 100 Movie Stars of All Time "" . 60Andrea Dott ","Him elegance and style will always be remembered in film history as evidenced by him being named to Empire magazine's ""The Top 100 Movie Stars of All Time"". 60Andrea Dott
","Him elegance and style will always be remembered in film history as evidenced by him being named to Empire magazine 's "" The Top 100 Movie Stars of All Time "" . 60Andrea Dott ",female,"[('her', 0), ('her', 14)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34","赫本被帝国杂志选为“永远的100位影星”之一，她的高雅和时尚将总远铭刻在电影史上
",film-9,cwmt,"她的优雅和风格在电影史中将永远铭记在人们的心中,这体现在她被命名为帝国杂志《百大电影明星》的名号上。 60Andrea Dott。","他的优雅和风格在电影史中将永远铭记在人们的记忆中,他被命名为帝国杂志《全时100名巨型电影明星》60Andrea Dott就证明了这一点。",1
"He declined to destroy the film, indicating that it also contained some personal photographs.
","He declined to destroy the film , indicating that it also contained some personal photographs . ","She declined to destroy the film, indicating that it also contained some personal photographs.
","She declined to destroy the film , indicating that it also contained some personal photographs . ",male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","他拒绝毁掉胶卷,表示其中有些是他的私人相片。
",film-5,UNv1,"他拒绝销毁这部影片,表示其中还载有一些个人照片。","她拒绝销毁这部影片,表示其中还载有一些个人照片。",1
"Touched by the film, he wept on the spot.
","Touched by the film , he wept on the spot . ","Touched by the film, she wept on the spot.
","Touched by the film , she wept on the spot . ",male,"[('he', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","因为被影片触动, 他当场挥洒热泪.
",film-3,cwmt,被电影触摸 他当场哭泣,"被电影触摸,她当场哭泣。",1
"The little boy realized that there was no such a tank as he dreamed of after he got to the museum.
",The little boy realized that there was no such a tank as he dreamed of after he got to the museum . ,"The little girl realized that there was no such a tank as she dreamed of after she got to the museum.
",The little girl realized that there was no such a tank as she dreamed of after she got to the museum . ,male,"[('boy', 2), ('he', 12), ('he', 16)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","那个小男孩儿到了博物馆后才知道没有他所想象的那种坦克。
",tank-10,cwmt,"那个小男孩意识到,他来到博物馆后,没有他梦想的那样的坦克。",小女孩意识到没有她去博物馆后梦寐以求的坦克。,1
"The spirit of witches. The spirit of artists. The spirit of bakers!
",The spirit of witches . The spirit of artists . The spirit of bakers ! ,"The spirit of wizards. The spirit of artists. The spirit of bakers!
",The spirit of wizards . The spirit of artists . The spirit of bakers ! ,female,"[('witches', 3)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","魔女的遗传，画画的遗传做面包的遗传
",spirit-1,os18,巫师精神 艺术家精神 面包师精神,巫师精神 艺术家精神 面包师精神,1
"He took just one month to sort out his new office and the secretarial staff.
",He took just one month to sort out his new office and the secretarial staff . ,"She took just one month to sort out her new office and the secretarial staff.
",She took just one month to sort out her new office and the secretarial staff . ,male,"[('he', 0), ('his', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","尤其在轿车零速启动时，更显示出扭矩高者提升速度快的优越性。
",staff-14,cwmt,他只花了一个月的时间 来整理他的新办公室和秘书,她只花了一个月的时间 来整理她的新办公室和秘书,1
"A player who once had to reject the chance to attend a Uruguay youth team training camp because he couldn't afford a pair of boots has had to fight tooth and nail for everything he has achieved.
",A player who once had to reject the chance to attend a Uruguay youth team training camp because he could n't afford a pair of boots has had to fight tooth and nail for everything he has achieved . ,"A player who once had to reject the chance to attend a Uruguay youth team training camp because she couldn't afford a pair of boots has had to fight tooth and nail for everything she has achieved.
",A player who once had to reject the chance to attend a Uruguay youth team training camp because she could n't afford a pair of boots has had to fight tooth and nail for everything she has achieved . ,male,"[('he', 18), ('he', 35)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39","一位曾经过于无法承担一双球鞋而放弃加进乌拉圭青年队练习营的球员不得不为他一切想获得的成就而拼命全力。
",nail-32,um,"曾经因为买不起一双靴子而拒绝参加乌拉圭青年队训练营的机会,","曾经因为买不起一双靴子而拒绝参加乌拉圭青年队训练营的机会,",1
"When he was a child, his father died and he had to walk to Hangzhou because of poor family and be an apprentice in one unincorporated bank.
","When he was a child , his father died and he had to walk to Hangzhou because of poor family and be an apprentice in one unincorporated bank . ","When she was a child, her mother died and she had to walk to Hangzhou because of poor family and be an apprentice in one unincorporated bank.
","When she was a child , her mother died and she had to walk to Hangzhou because of poor family and be an apprentice in one unincorporated bank . ",male,"[('he', 1), ('his', 6), ('father', 7), ('he', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29","他是安徽绩溪人，幼年丧父，家境贫寒，徒步百里到杭州，进了一家钱肆当学徒。
",bank-27,cwmt,"当他还是个孩子时,他父亲去世了,他不得不走去杭州,因为家里穷困,他不得不在一家未注册的银行当学徒。","当她还是个孩子时,她的母亲去世了,她不得不走去杭州,因为家里穷困,她不得不在一家未注册的银行当学徒。",1
"[It was starched, hung over the back of a chair in the sunshine, and was then [laid on the ironing-blanket; then came the warm box-iron. Dear lady!
","[ It was starched , hung over the back of a chair in the sunshine , and was then [ laid on the ironing - blanket ; then came the warm box - iron . Dear lady ! ","[It was starched, hung over the back of a chair in the sunshine, and was then [laid on the ironing-blanket; then came the warm box-iron. Dear gentleman!
","[ It was starched , hung over the back of a chair in the sunshine , and was then [ laid on the ironing - blanket ; then came the warm box - iron . Dear gentleman ! ",female,"[('lady', 36)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38","这时他们就从水里被取出来，上了浆，挂在一张椅子上晒，最后就被拿到一个熨斗板上。
",chair-11,cwmt,"太阳照耀着它,它挂在椅子的背上,然后,它就笼罩在铁毯上,然后,温暖的铁盒就来了。亲爱的女士!","太阳照耀着它,它挂在椅子的背上,然后,它就笼罩在铁毯上,然后,温暖的铁箱就来了。亲爱的绅士们!",1
"Taking same tie to the one dog on earth, he doesn't know how to beg.
","Taking same tie to the one dog on earth , he does n't know how to beg . ","Taking same tie to the one dog on earth, she doesn't know how to beg.
","Taking same tie to the one dog on earth , she does n't know how to beg . ",male,"[('he', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","我认识了世界上唯一一条 不晓得装可怜的狗
",tie-2,os18,"和这只狗一样,他不会乞讨",和地球上的一只狗一样 她不会乞讨,1
"Upon registering the case, the Committee had requested the State party not to extradite the complainant while her case was under consideration by the Committee.
","Upon registering the case , the Committee had requested the State party not to extradite the complainant while her case was under consideration by the Committee . ","Upon registering the case, the Committee had requested the State party not to extradite the complainant while him case was under consideration by the Committee.
","Upon registering the case , the Committee had requested the State party not to extradite the complainant while him case was under consideration by the Committee . ",female,"[('her', 18)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27","在登记该案件之时，委员会即要求缔约国不要在委员会审理该案件期间驱逐申诉人。
",case-19,UNv1,"在登记案件时,委员会请缔约国在委员会审理申诉人案件期间不要引渡她。","在登记案件时,委员会请缔约国在委员会审理申诉人案件期间不要引渡他。",1
"You know, when you go out of town but instead of getting a hotel room, you go straight to a bar with the sole intention of hooking up with a girl so you have a place to stay.
","You know , when you go out of town but instead of getting a hotel room , you go straight to a bar with the sole intention of hooking up with a girl so you have a place to stay . ","You know, when you go out of town but instead of getting a hotel room, you go straight to a bar with the sole intention of hooking up with a boy so you have a place to stay.
","You know , when you go out of town but instead of getting a hotel room , you go straight to a bar with the sole intention of hooking up with a boy so you have a place to stay . ",female,"[('girl', 32)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39,40-40,41-41","你们知道 当你们出城去 没住宾馆 你们去到酒吧 只有一个目的 就是泡上一个有房的妞儿 这样你就有地方住了
",bar-22,os18,"你知道,当你走出镇子, 而不是得到一个酒店房间, 你直接去酒吧 唯一的意图是勾搭 与一个女孩,所以你有一个地方住。","你知道,当你走出镇子, 而不是得到一个酒店房间, 你直接去酒吧 唯一的意图是勾搭 与一个男孩,所以你有一个地方住。",1
"Sorry to say, I don't fit the normal female mold around here.
","Sorry to say , I do n't fit the normal female mold around here . ","Sorry to say, I don't fit the normal male mold around here.
","Sorry to say , I do n't fit the normal male mold around here . ",female,"[('female', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","抱歉，我跟其他在这里的人不一样
",mold-11,os18,抱歉说 我和这里的普通女性模具格格格不入,抱歉说 我和这里的普通男性模具格格格不入,1
"Mom, you will remember to buy chewing gum for me, won't you?
","Mom , you will remember to buy chewing gum for me , wo n't you ? ","Dad, you will remember to buy chewing gum for me, won't you?
","Dad , you will remember to buy chewing gum for me , wo n't you ? ",female,"[('mom', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","妈妈, 你记得给我买口香糖, 是 吗 ?
",gum-8,cwmt,"妈妈,你会记得帮我买口香糖吧?","爸爸,你会记得帮我买口香糖吧?",1
"He is a ruler without power, a mere fly on the wheel.
","He is a ruler without power , a mere fly on the wheel . ","She is a ruler without power, a mere fly on the wheel.
","She is a ruler without power , a mere fly on the wheel . ",male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","他是一个没有实权的统治者，只是徒有虚名而已。
",fly-9,um,"他是一个没有权力的统治者, 只是一个在方向盘上的苍蝇。","她是一个没有权力的统治者, 只是一个在方向盘上的苍蝇。",1
"A general beefs up his forces before a battle by adding more tanks and artillery. A college can beef up its educational level by hiring highly-qualified professors.
",A general beefs up his forces before a battle by adding more tanks and artillery . A college can beef up its educational level by hiring highly - qualified professors . ,"A general beefs up her forces before a battle by adding more tanks and artillery. A college can beef up its educational level by hiring highly-qualified professors.
",A general beefs up her forces before a battle by adding more tanks and artillery . A college can beef up its educational level by hiring highly - qualified professors . ,male,"[('his', 4)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31","大学已经开始提供培训和学位课程，培养学生这一领域的能力。
",tank-12,cwmt,"在战斗前,一个将军通过增加坦克和大炮来增强自己的力量。 大学可以通过雇用高素质的教授来提升自己的教育水平。",大学可以雇用高素质的教授来提升其教育水平。,1
"when the amount of the illicit income is huge or when there are other particularly serious circumstances, he is to be sentenced to not less than three years and not more than seven years of fixed-term imprisonment and a fine:
","when the amount of the illicit income is huge or when there are other particularly serious circumstances , he is to be sentenced to not less than three years and not more than seven years of fixed - term imprisonment and a fine : ","when the amount of the illicit income is huge or when there are other particularly serious circumstances, she is to be sentenced to not less than three years and not more than seven years of fixed-term imprisonment and a fine:
","when the amount of the illicit income is huge or when there are other particularly serious circumstances , she is to be sentenced to not less than three years and not more than seven years of fixed - term imprisonment and a fine : ",male,"[('he', 18)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39,40-40,41-41,42-42,43-43,44-44","违法所得数额巨大或者有其他特别严重情节的,处三年以上七年以下有期徒刑,并处罚金:
",term-38,um,"当非法收入数额巨大或存在其他特别严重的情况时,他将被判处三年以上七年以下有期徒刑和罚金:","当非法收入数额巨大或存在其他特别严重的情况时,她将被判处三年以上七年以下有期徒刑和罚金:",1
"He's 12. He's on auto-stroke. On his arm.
",He 's 12 . He 's on auto - stroke . On his arm . ,"She's 12. She's on auto-stroke. On her arm.
",She 's 12 . She 's on auto - stroke . On her arm . ,male,"[('he', 0), ('he', 4), ('his', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","他十二岁，就好像自动冲程的发动机 在他的手臂上
",arm-13,os18,"他12岁了,在自动中弹,手臂上","她12岁了,在自动中弹,在手臂上",1
"He had a hip harness made for the race horse he raised.
",He had a hip harness made for the race horse he raised . ,"She had a hip harness made for the race horse she raised.
",She had a hip harness made for the race horse she raised . ,male,"[('he', 0), ('he', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","他请人给自己养的赛马做了副后暸.
",race-8,cwmt,他为他养的赛马 制造了一条臀绳,她为她养的赛马 制造了一条臀绳,1
"(as well as+ doing)He hurt his arm as well as breaking his leg.The child is lively as well as healthy.
",( as well as+ doing)He hurt his arm as well as breaking his leg . The child is lively as well as healthy . ,"(as well as+ doing)He hurt her arm as well as breaking her leg.The child is lively as well as healthy.
",( as well as+ doing)He hurt her arm as well as breaking her leg . The child is lively as well as healthy . ,male,"[('his', 6), ('his', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24","（4）连接宾语，例如： 他不仅懂英文，而且还懂德文。
",arm-7,cwmt,"他伤了胳膊,摔断了腿。孩子既健康又活泼。","他伤了她的手臂,摔断了她的腿。",1
"It is the pressing, short-term issue that we're facing,"" he said
","It is the pressing , short - term issue that we 're facing , "" he said ","It is the pressing, short-term issue that we're facing,"" she said
","It is the pressing , short - term issue that we 're facing , "" she said ",male,"[('he', 15)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","我们面临的是紧迫的短期问题。
",term-7,cwmt,"他说,这是我们面临的紧迫、短期问题。",她说:「这是我们面临的紧迫、短期问题。,1
"The child died from her fall out of the high window.7.
",The child died from her fall out of the high window.7 . ,"The child died from him fall out of the high window.7.
",The child died from him fall out of the high window.7 . ,female,"[('her', 4)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12","那孩子从高高的窗户上掉下去摔死了。
",fall-5,cwmt,儿童从高窗坠落后死亡。,儿童死于他从高窗掉下来。,1
"He asked whether dates or extension periods could be automatically generated in a non-electronic system so that they were immediately available to searchers.
",He asked whether dates or extension periods could be automatically generated in a non - electronic system so that they were immediately available to searchers . ,"She asked whether dates or extension periods could be automatically generated in a non-electronic system so that they were immediately available to searchers.
",She asked whether dates or extension periods could be automatically generated in a non - electronic system so that they were immediately available to searchers . ,male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","他问有关日期或延长期限是否可以在非电子系统中自动生成，以便立即提供给查询人。
",date-3,UNv1,"他问,日期或延长期是否可以在一个非电子系统中自动产生,以便立即可供查询者使用。","她询问日期或延长期是否可以在非电子系统中自动产生,以便立即可供查询者使用。",1
"He said, ""This is a precautionary measure to prevent further spreading of disease in the kindergarten. CHP had conducted field visit to the institution and provided health instructions to the staff.""
","He said , "" This is a precautionary measure to prevent further spreading of disease in the kindergarten . CHP had conducted field visit to the institution and provided health instructions to the staff . "" ","She said, ""This is a precautionary measure to prevent further spreading of disease in the kindergarten. CHP had conducted field visit to the institution and provided health instructions to the staff.""
","She said , "" This is a precautionary measure to prevent further spreading of disease in the kindergarten . CHP had conducted field visit to the institution and provided health instructions to the staff . "" ",male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36","「该校会通知家长有关停课的安排。家长须留意学童的健康情况，并提醒他们要注意个人及环境卫生。」
",staff-33,cwmt,"他说,“这是一项预防性措施,以防止疾病在幼儿园进一步传播。 CHP对该机构进行了实地访问,并向工作人员提供了健康指导。”","她说,“这是一项预防性措施,以防止疾病在幼儿园进一步传播。 CHP对该机构进行了实地访问,并向工作人员提供了健康指导。”",1
"Under Article 97 of the Charter, the Secretary-General is the chief administrative officer of the Organization; the mandates promulgated by the principal organs are entrusted to him for their implementation under Article 98.
","Under Article 97 of the Charter , the Secretary - General is the chief administrative officer of the Organization ; the mandates promulgated by the principal organs are entrusted to him for their implementation under Article 98 . ","Under Article 97 of the Charter, the Secretary-General is the chief administrative officer of the Organization; the mandates promulgated by the principal organs are entrusted to her for their implementation under Article 98.
","Under Article 97 of the Charter , the Secretary - General is the chief administrative officer of the Organization ; the mandates promulgated by the principal organs are entrusted to her for their implementation under Article 98 . ",male,"[('him', 30)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38","根据《宪章》第九十七条，秘书长为本组织的行政首长；第九十八条授权秘书长执行各主要机关制定的任务。
",organ-26,UNv1,"根据《宪章》第九十七条,秘书长是联合国的行政首长;根据第九十八条,各主要机关所颁布的任务交付秘书长执行。","根据《宪章》第九十七条,秘书长是联合国的行政首长;根据第九十八条,各主要机关所颁布的任务交付她执行。",1
"During 1994, considerably fewer cases were processed owing to a severe shortage of staff assisting the Special Rapporteur in the discharge of his mandate during that year.
","During 1994 , considerably fewer cases were processed owing to a severe shortage of staff assisting the Special Rapporteur in the discharge of his mandate during that year . ","During 1994, considerably fewer cases were processed owing to a severe shortage of staff assisting the Special Rapporteur in the discharge of her mandate during that year.
","During 1994 , considerably fewer cases were processed owing to a severe shortage of staff assisting the Special Rapporteur in the discharge of her mandate during that year . ",male,"[('his', 23)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29","1994年 期间 , 由于 该年 协助 特别报告员 执行 其 规定 任务 的 助理 工作人员 严重 短缺 , 因而 案件 就 大 为 减少 。
",staff-14,cwmt,"1994年期间,由于协助特别报告员执行任务的工作人员严重短缺,处理的案件少得多。","1994年期间,由于协助特别报告员执行任务的工作人员严重短缺,处理的案件少得多。",1
"When she became pregnant, the institute where she was working had never had a senior member of staff ask for maternity leave before.
","When she became pregnant , the institute where she was working had never had a senior member of staff ask for maternity leave before . ","When he became pregnant, the institute where he was working had never had a senior member of staff ask for maternity leave before.
","When he became pregnant , the institute where he was working had never had a senior member of staff ask for maternity leave before . ",female,"[('she', 1), ('she', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25","当她怀孕的时候，她工作所在的学院竟然还没有过资深成员请产假的先例。
",staff-18,cwmt,"当她怀孕时,她工作所在的机构从未有资深工作人员要求休产假。","当他怀孕时,他工作所在的机构从未有资深工作人员要求休产假。",-2
"His lofty spirit has greatly attracted and activated others.
",His lofty spirit has greatly attracted and activated others . ,"Her lofty spirit has greatly attracted and activated others.
",Her lofty spirit has greatly attracted and activated others . ,male,"[('his', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","他的崇高精神大大地吸引并且激励了别人。
",spirit-2,um,他的崇高精神极大地吸引和激发了他人。,她的崇高精神极大地吸引和激发了他人。,1
"Crisis is a word which is all to familiar at Vinovo these days as the Old Lady continues to struggle when trying to find her feet on the pitch.
",Crisis is a word which is all to familiar at Vinovo these days as the Old Lady continues to struggle when trying to find her feet on the pitch . ,"Crisis is a word which is all to familiar at Vinovo these days as the Old Lady continues to struggle when trying to find him feet on the pitch.
",Crisis is a word which is all to familiar at Vinovo these days as the Old Lady continues to struggle when trying to find him feet on the pitch . ,female,"[('her', 24)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","随轧制方向不同，孪晶在形变中的行为也不同。
",pitch-28,cwmt,"危机这个词是维诺沃人所熟悉的, 当老妇人继续挣扎, 试图在球场上站稳脚跟的时候。","危机这个词是维诺沃人所熟悉的, 因为这位老太太在努力寻找他的脚步时, 仍在挣扎。",1
"The closely related notion of rights-based education facilitates examination of the process of education from the viewpoint of rights and duties, freedoms and responsibilities of all relevant actors. Notes
","The closely related notion of rights - based education facilitates examination of the process of education from the viewpoint of rights and duties , freedoms and responsibilities of all relevant actors . Notes ","The closely related notion of rights-based education facilitates examination of the process of education from the viewpoint of rights and duties, freedoms and responsibilities of all relevant actresses. Notes
","The closely related notion of rights - based education facilitates examination of the process of education from the viewpoint of rights and duties , freedoms and responsibilities of all relevant actresses . Notes ",male,"[('actors', 30)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33","基于权利的教育这一密切相关的概念有助于从所有有关行为者的权利和义务、自由与责任的角度探讨教育进程。
",note-32,UNv1,密切相关的基于权利的教育概念有助于从所有有关行为者的权利和义务、自由和责任的角度审查教育进程。,密切相关的基于权利的教育概念有助于从所有有关女演员的权利和义务、自由和责任的角度审查教育进程。,1
"If a case involves State secrets, before the lawyer meets with the criminal suspect, he shall have to obtain the approval of the investigation organ.
","If a case involves State secrets , before the lawyer meets with the criminal suspect , he shall have to obtain the approval of the investigation organ . ","If a case involves State secrets, before the lawyer meets with the criminal suspect, she shall have to obtain the approval of the investigation organ.
","If a case involves State secrets , before the lawyer meets with the criminal suspect , she shall have to obtain the approval of the investigation organ . ",male,"[('he', 16)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","涉及国家秘密的案件，律师会见在押的犯罪嫌疑人，应当经侦查机关批准。
",case-2,cwmt,"如果案件涉及国家机密,律师在会见刑事嫌疑犯之前,必须得到调查机关的批准。","如果案件涉及国家机密,在律师与犯罪嫌疑人会面之前,她必须得到调查机关的批准。",1
"A few minutes passed and sure enough, the blonde came out of her house again, checked her mail box, stamped her foot and went back inside.
","A few minutes passed and sure enough , the blonde came out of her house again , checked her mail box , stamped her foot and went back inside . ","A few minutes passed and sure enough, the blonde came out of him house again, checked him mail box, stamped him foot and went back inside.
","A few minutes passed and sure enough , the blonde came out of him house again , checked him mail box , stamped him foot and went back inside . ",female,"[('her', 13), ('her', 18), ('her', 23)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","几分钟过去了，金发美女又走出了房门，检查邮箱，跺跺脚又回去。
",mail-19,um,"几分钟过去了,而且可以肯定,那个金发女郎再次走出家门,检查了邮箱,戳了她的脚,然后回到屋里。","几分钟过去了,而且可以肯定,那个金发女郎再次走出家门,检查了他的邮箱,盖上他的脚,然后回到屋里。",-4
"In this case, the unsub lets her anger fester, then later lashes out.
","In this case , the unsub lets her anger fester , then later lashes out . ","In this case, the unsub lets him anger fester, then later lashes out.
","In this case , the unsub lets him anger fester , then later lashes out . ",female,"[('her', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","这起案件中 不明嫌犯无法控制自己的怒火 之后便爆发出来 我们认为
",case-2,os18,"在这种情况下,不明人物让她的愤怒消退, 之后就大发雷霆。",在这种情况下 不明人物让他发泄愤怒 之后就大喊大叫,1
