ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"L1 carrier cycles have a wavelength of 19 centimetres.
",L1 carrier cycles have a wavelength of 19 centimetres . ,"L1 carrier cycles have wavelengths of 19 centimetres.
",L1 carrier cycles have wavelengths of 19 centimetres . ,singular,['wavelength '],MUTATED,"0-0,1-1,2-2,3-3,5-4,6-5,7-6,8-7,9-8,10-9","L1载波周期的波长为19厘米。
",cycle-2,UNv1,L1载波周期波长为19厘米。,L1载波周期波长为19厘米。,1
"The case involves an individual who was tried, then sentenced on the basis of a confession allegedly extracted under torture.
","The case involves an individual who was tried , then sentenced on the basis of a confession allegedly extracted under torture . ","The case involves individuals who was tried, then sentenced on the basis of a confession allegedly extracted under torture.
","The case involves individuals who was tried , then sentenced on the basis of a confession allegedly extracted under torture . ",singular,['individual '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21","本案所涉个人系依据据称通过酷刑取得的供词而接受审讯并被判刑。
",case-1,UNv1,"该案涉及一个人,该人受到审判,然后根据据称通过酷刑逼取的口供而被判刑。","该案涉及一些个人,他们受到审判,然后根据据称通过酷刑逼取的口供而被判刑。",-4
"The bank said this week it has lodged a protest with the federal supreme court in Karlsruhe.
",The bank said this week it has lodged a protest with the federal supreme court in Karlsruhe . ,"The bank said this week it has lodged protests with the federal supreme court in Karlsruhe.
",The bank said this week it has lodged protests with the federal supreme court in Karlsruhe . ,singular,['protest '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17","该行称，他们本周已向卡尔斯鲁厄联邦高级法院提出了抗议。
",bank-1,cwmt,银行本周向卡尔斯鲁厄联邦最高法院提出抗议。,银行本周向卡尔斯鲁厄联邦最高法院提出抗议。,1
"For inquiries regarding user names and passwords, kindly send an e-mail to 4thcommittee@un.org.
","For inquiries regarding user names and passwords , kindly send an e - mail to 4thcommittee@un.org . ","For inquiries regarding user names and passwords, kindly send es-mail to 4thcommittee@un.org.
","For inquiries regarding user names and passwords , kindly send es - mail to 4thcommittee@un.org . ",singular,['e'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16","关于用户名和密码的询问，请发电邮至4thcommittee@un.org。
",mail-13,UNv1,"如询问用户名和密码,请发电子邮件至4thcommittee@un.org。","如需询问用户名和密码,请向4thcommittee@un.org发送e-mail至4thcommittee@un.org。",-4
"(iv) In addition to any act coming under the preceding three paragraphs, imposing a disadvantage on the said party regarding the terms or execution of a transaction; or
","( iv ) In addition to any act coming under the preceding three paragraphs , imposing a disadvantage on the said party regarding the terms or execution of a transaction ; or ","(iv) In addition to any act coming under the preceding three paragraphs, imposing disadvantages on the said party regarding the terms or execution of a transaction; or
","( iv ) In addition to any act coming under the preceding three paragraphs , imposing disadvantages on the said party regarding the terms or execution of a transaction ; or ",singular,['disadvantage '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31","除上面三段中所列任何行为之外，在交易条件或交易的执行方面使对方处于不利地位；或
",term-24,UNv1,"(四) 除了前三款所述的任何行为外,在交易的条件或执行方面使该当事方处于不利地位;或","(四) 除了前三款所述的任何行为外,在交易的条件或执行方面使上述当事方处于不利地位;或",1
"In a matter of minutes, the arms can become highly ornate and give the crystal a star like appearance.
","In a matter of minutes , the arms can become highly ornate and give the crystal a star like appearance . ","In a matter of minutes, the arms can become highly ornate and give the crystal stars like appearance.
","In a matter of minutes , the arms can become highly ornate and give the crystal stars like appearance . ",singular,['star '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,17-16,18-17,19-18,20-19,21-20","一名熟练的音乐指导对于一部电影有不可低估的作用.
",arm-7,cwmt,几分钟后 手臂会变得高度圆形 给晶体一颗像外表一样的星星,在几分钟内 手臂会变得高度圆形 给晶星如外表,1
"When an organization builds an enterprise-wide business glossary, it may include both semantic and representational definitions for terms.
","When an organization builds an enterprise - wide business glossary , it may include both semantic and representational definitions for terms . ","When organizations build an enterprise-wide business glossary, it may include both semantic and representational definitions for terms.
","When organizations build an enterprise - wide business glossary , it may include both semantic and representational definitions for terms . ",singular,['organization '],MUTATED,"0-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21","如今,个人计算机已经具有文书处理、上网和其它处理日常事务的功能。
",term-20,cwmt,"当一个组织建立全企业企业词汇时,它可能包括术语的语义定义和代表性定义。","当各组织建立全组织企业词汇时,它可能包括术语的语义定义和代表性定义。",1
"His Government had decided to make a contribution by supporting the organization of a conference on the subject in Dublin in the first half of 2003.
",His Government had decided to make a contribution by supporting the organization of a conference on the subject in Dublin in the first half of 2003 . ,"His Government had decided to make contributions by supporting the organization of a conference on the subject in Dublin in the first half of 2003.
",His Government had decided to make contributions by supporting the organization of a conference on the subject in Dublin in the first half of 2003 . ,singular,['contribution '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26","爱尔兰政府已决定尽一份力量，支持于2003年上半年在都柏林就这一问题举办一次会议。
",subject-17,UNv1,"日本政府决定作出贡献,支持于2003年上半年在都柏林组织一次关于这一主题的会议。","日本政府决定提供捐助,支持于2003年上半年在都柏林组织一次关于这一主题的会议。",1
"No person can acquire small arms/weapons unless he holds in this behalf a license issued in accordance with Arms Act (Section 3).
",No person can acquire small arms / weapons unless he holds in this behalf a license issued in accordance with Arms Act ( Section 3 ) . ,"No person can acquire small arms/weapons unless he holds in this behalf licenses issued in accordance with Arms Act (Section 3).
",No person can acquire small arms / weapons unless he holds in this behalf licenses issued in accordance with Arms Act ( Section 3 ) . ,singular,['license '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26","任何人都不得获取各类小型武器，除非持有依照《武器法》（第3节）为此颁发的许可证。
",arm-5,UNv1,"任何人不得获取小武器/武器,除非他持有根据《武器法》(第3节)颁发的许可证(第3节)。","任何人,除非持有根据《武器法》(第3节)颁发的小武器/武器许可证,否则不得获取小武器/武器。",1
"They might put a toothbrush in the fridge or milk in the cabinet under the sink.
",They might put a toothbrush in the fridge or milk in the cabinet under the sink . ,"They might put toothbrushes in the fridge or milk in the cabinet under the sink.
",They might put toothbrushes in the fridge or milk in the cabinet under the sink . ,singular,['toothbrush '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16","他们可能会把牙膏放在冰箱,也可能把牛奶放在水槽下的橱柜里.
",cabinet-12,cwmt,他们可能在冰箱里放牙刷 或在水槽下面的橱柜里放牛奶,他们可能在冰箱里放牙刷 或在水槽下面的橱柜里放牛奶,1
"In the mill sat twenty miller's apprentices cutting a stone, and chiseling chip-chop, chip-chop, chip-chop
","In the mill sat twenty miller 's apprentices cutting a stone , and chiseling chip - chop , chip - chop , chip - chop ","In the mill sat twenty miller's apprentices cutting stones, and chiseling chip-chop, chip-chop, chip-chop
","In the mill sat twenty miller 's apprentices cutting stones , and chiseling chip - chop , chip - chop , chip - chop ",singular,['stone'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24","地转动着。 磨坊里有二十个伙计正在劈着一块磨石，伙计们用力地卡嚓
",chip-18,cwmt,"在磨坊里,有二十个 磨坊的学徒 切石头 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片","在磨坊里,有20个 磨坊的学徒 砍石头 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片 切薯片",1
"The bank discharges cue now, reach a bank everyday reality?
","The bank discharges cue now , reach a bank everyday reality ? ","The bank discharges cue now, reach banks everyday reality?
","The bank discharges cue now , reach banks everyday reality ? ",singular,['bank '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,8-7,9-8,10-9,11-10,12-11","现在银行排长队, 天天到银行现实 吗 ?
",bank-1,cwmt,"银行放行提示现在, 到达银行每天的现实?","银行放行提示现在, 到达银行每天的现实?",1
"Since 1993, a share of value-added tax revenues and of special charges levied on motor and accident insurance institutions have been used to finance pension benefits.
","Since 1993 , a share of value - added tax revenues and of special charges levied on motor and accident insurance institutions have been used to finance pension benefits . ","Since 1993, shares of value-added tax revenues and of special charges levied on motor and accident insurance institutions have been used to finance pension benefits.
","Since 1993 , shares of value - added tax revenues and of special charges levied on motor and accident insurance institutions have been used to finance pension benefits . ",singular,['share '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","自1993年以来，将增值税收益和向机动车和意外事故保险机构征收的特别费用的一部分用作养老金福利的资金来源。
",charge-14,UNv1,"自1993年以来,增值税收入和对机动车和意外事故保险机构征收的特别费用中的一部分被用来为养恤金福利提供资金。","自1993年以来,增值税收入和对机动车和意外事故保险机构征收的特别费用的份额一直被用来为养恤金福利提供资金。",1
"Lugging the TV, I entered the first building and found a stall with glass counters covered in electrical components and opened TVs.
","Lugging the TV , I entered the first building and found a stall with glass counters covered in electrical components and opened TVs . ","Lugging the TV, I entered the first building and found stalls with glass counters covered in electrical components and opened TVs.
","Lugging the TV , I entered the first building and found stalls with glass counters covered in electrical components and opened TVs . ",singular,['stall '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23","由于他被推选为美国副总统缺乏足够的预示性，所以令民众颇感意外。
",counter-15,cwmt,"我乘着电视车,进入第一座大楼,发现一个摊位,玻璃柜台被电路部件覆盖,还打开了电视机。","我乘着电视车,进入第一座大楼,发现了有玻璃柜子的摊位,这些玻璃柜子被电路部件覆盖,还打开了电视机。",1
"(b) Treaty bodies should devise a framework to provide States parties whose reporting obligations under several human rights treaties are almost simultaneous with the option of staggering the dates of their appearance before the different treaty bodies;
",( b ) Treaty bodies should devise a framework to provide States parties whose reporting obligations under several human rights treaties are almost simultaneous with the option of staggering the dates of their appearance before the different treaty bodies ; ,"(b) Treaty bodies should devise frameworks to provide States parties whose reporting obligations under several human rights treaties are almost simultaneous with the option of staggering the dates of their appearance before the different treaty bodies;
",( b ) Treaty bodies should devise frameworks to provide States parties whose reporting obligations under several human rights treaties are almost simultaneous with the option of staggering the dates of their appearance before the different treaty bodies ; ,singular,['framework '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34,36-35,37-36,38-37,39-38,40-39","条约机构应该拟订一项框架，使若干人权条约报告义务几乎同时的缔约国能够错开在不同条约机构前出现的日期；
",date-30,UNv1,"(b) 条约机构应设计一个框架,向一些人权条约规定的报告义务几乎同时存在缔约国提供错开其在不同条约机构出庭日期的选择;","(b) 条约机构应制定框架,为一些人权条约规定的报告义务几乎几乎同时有错开其在不同条约机构出庭日期选择的缔约国提供框架;",1
"If anybody can fly a bucket of bolts through hyperspace, Looks like this hasn't been used in a while.
","If anybody can fly a bucket of bolts through hyperspace , Looks like this has n't been used in a while . ","If anybody can fly buckets of bolts through hyperspace, Looks like this hasn't been used in a while.
","If anybody can fly buckets of bolts through hyperspace , Looks like this has n't been used in a while . ",singular,['bucket '],MUTATED,"0-0,1-1,2-2,3-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21","如果有人能开一堆废铜烂铁进超空间，看起来这个好久没人用了。
",bolt-7,cwmt,"如果有人能飞一桶螺栓 通过超空间, 看起来它还没有被使用过一段时间。",如果有人能飞过超空间 飞过一桶螺栓 看起来这已经很久没有用了,1
"32. Greece provided a list of 12 universal counter-terrorism instruments that it had ratified (see table 2 below).
",32 . Greece provided a list of 12 universal counter - terrorism instruments that it had ratified ( see table 2 below ) . ,"32. Greece provided lists of 12 universal counter-terrorism instruments that it had ratified (see table 2 below).
",32 . Greece provided lists of 12 universal counter - terrorism instruments that it had ratified ( see table 2 below ) . ,singular,['list '],MUTATED,"0-0,1-1,2-2,3-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23","32. 希腊提交了其所批准的全球反恐文书清单(见下文表2)。
",counter-9,UNv1,32. 希腊提供了希腊已批准的12项全球反恐文书的清单(见下文表2)。,32. 希腊提供了希腊已批准的12项全球反恐文书的清单(见下文表2)。,1
"It would be of great assistance to States for the draft report to include an overview of the general background, an analysis of the case law and appropriate recommendations.
","It would be of great assistance to States for the draft report to include an overview of the general background , an analysis of the case law and appropriate recommendations . ","It would be of great assistance to States for the draft report to include overviews of the general background, an analysis of the case law and appropriate recommendations.
","It would be of great assistance to States for the draft report to include overviews of the general background , an analysis of the case law and appropriate recommendations . ",singular,['overview '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30","报告草稿包括对一般背景的综述、对判例法的分析以及适当的建议，会对国家很有帮助。
",case-25,UNv1,"报告草案应包含对一般背景的概述、对判例法的分析以及适当的建议,这对各国大有帮助。","报告草案包括一般背景概述、判例法分析和适当建议,对各国大有帮助。",1
"Letter dated 9 November (S/1998/1047) from the representative of Iraq addressed to the President of the Security Council, transmitting a letter of the same date from the Minister for Foreign Affairs of Iraq to the Secretary-General.
","Letter dated 9 November ( S/1998/1047 ) from the representative of Iraq addressed to the President of the Security Council , transmitting a letter of the same date from the Minister for Foreign Affairs of Iraq to the Secretary - General . ","Letter dated 9 November (S/1998/1047) from the representative of Iraq addressed to the President of the Security Council, transmitting letters of the same date from the Minister for Foreign Affairs of Iraq to the Secretary-General.
","Letter dated 9 November ( S/1998/1047 ) from the representative of Iraq addressed to the President of the Security Council , transmitting letters of the same date from the Minister for Foreign Affairs of Iraq to the Secretary - General . ",singular,['letter '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34,36-35,37-36,38-37,39-38,40-39,41-40,42-41","11月9日伊拉克代表给安全理事会主席的信(S/1998/1047),转递同日伊拉克外交部长给秘书长的信。
",date-27,UNv1,"11月9日伊拉克代表给安全理事会主席的信(S/1998/1047),转递同日伊拉克外交部长给秘书长的信。","11月9日伊拉克代表给安全理事会主席的信(S/1998/1047),转递同日伊拉克外交部长给秘书长的信。",1
"And if the applicant is not satisfied with the decision of reconsideration, it may bring an action at the people's court within 30 days from the date of receipt of the notification.
","And if the applicant is not satisfied with the decision of reconsideration , it may bring an action at the people 's court within 30 days from the date of receipt of the notification . ","And if the applicant is not satisfied with the decision of reconsideration, it may bring actions at the people's court within 30 days from the date of receipt of the notification.
","And if the applicant is not satisfied with the decision of reconsideration , it may bring actions at the people 's court within 30 days from the date of receipt of the notification . ",singular,['action '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34","申请人对复议决定不服的，可以在收到通知之日起３０日内向人民法院起诉。
",date-28,cwmt,"如果申请人对复议决定不满意,申请人可在接到通知之日起30天内向人民法院提起诉讼。","如果申请人对复议决定不满意,申请人可在收到通知之日起30天内向人民法院提起诉讼。",1
"If an attacker invokes this function with a UNC path to a .CHM file, Internet Explorer will load the file specified.
","If an attacker invokes this function with a UNC path to a .CHM file , Internet Explorer will load the file specified . ","If attackers invoke this function with a UNC path to a .CHM file, Internet Explorer will load the file specified.
","If attackers invoke this function with a UNC path to a .CHM file , Internet Explorer will load the file specified . ",singular,['attacker '],MUTATED,"0-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22","如果攻击者调用此函数（包含 .CHM 文件的 UNC 路径），则 Internet Explorer 将会加载指定的文件。
",file-20,um,"如果攻击者用 UCC 路径援引此函数到.CHM 文件, Internet Explorer 将会加载指定的文件 。","如果攻击者使用UNC 路径援引此函数为.CHM 文件, Internet Explorer将装入指定的文件。",1
"God Save the Queen was brought on the market by the AM recordings are now some of the most valuable records in Britain, with resale values going as high as 13,000 a copy.
","God Save the Queen was brought on the market by the AM recordings are now some of the most valuable records in Britain , with resale values going as high as 13,000 a copy . ","God Save the Queen was brought on the market by the AM recordings are now some of the most valuable records in Britain, with resale values going as high as 13,000 copies.
","God Save the Queen was brought on the market by the AM recordings are now some of the most valuable records in Britain , with resale values going as high as 13,000 copies . ",singular,['copy'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,33-32,34-33,35-34","《天佑吾后》由AM发行的稀有唱片现在在英国可是最有价值的唱片，转手价格高达每张13,000英镑。
",record-20,cwmt,"上帝拯救女王 被市场带来 AM 录音 现在的一些最有价值的记录 在英国 最有价值的记录, 转售价值高达 高达13000 拷贝。","上帝拯救女王 被市场带来 AM 录音 现在的一些最有价值的记录 在英国 最有价值的记录, 转售价值高达 高达13000 拷贝。",1
"Lower a threshold while must superintend strictly, just can assure to do poineering work board long-term success.
","Lower a threshold while must superintend strictly , just can assure to do poineering work board long - term success . ","Lower thresholds while must superintend strictly, just can assure to do poineering work board long-term success.
","Lower thresholds while must superintend strictly , just can assure to do poineering work board long - term success . ",singular,['threshold '],MUTATED,"0-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20","事实上，特别是在好玩家中，他们采用同样的模式。
",board-15,cwmt,更低的门槛必须严格地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧紧地紧地紧紧地紧紧地紧地紧紧地地紧紧地地紧紧地紧地地紧地地紧地紧地地紧地地紧地紧地地紧地地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地地地地地紧地地地紧地紧地紧地紧地紧地地地紧地紧地紧地地地地地紧地紧地地地紧地紧地地地地紧地紧地地紧地地地地地地地紧地地地地地紧地紧地紧地地地地紧地地地地地地地地地地紧地紧地紧地紧地紧地紧地紧地紧地紧地紧地地紧地紧地地地地地紧地紧地紧地紧地紧地紧地地地紧地紧地紧地地地地地地地紧地紧地紧地地地地地地地地地地地地地地地地紧地地地地地地地地地地地地紧地紧地地地地地紧地地地地地地地地地地地地紧地地地地地地地紧地紧地地地地地地地紧地地地地地地地地地地地紧地紧地紧地地地地地紧地地地地地地地地地地地地地地地地紧地紧地地地地地紧地地地地地地地,"下限虽然必须严格地顶住,但能保证做偷窥工作委员会的长期成功。",1
"Many Parties also reported on plans to incorporate or integrate climate change concerns into their planning processes as a strategy for adaptation to climate change over the long term.
",Many Parties also reported on plans to incorporate or integrate climate change concerns into their planning processes as a strategy for adaptation to climate change over the long term . ,"A Party also reporteds on plans to incorporate or integrate climate change concerns into their planning processes as a strategy for adaptation to climate change over the long term.
",A Party also reporteds on plans to incorporate or integrate climate change concerns into their planning processes as a strategy for adaptation to climate change over the long term . ,plural,['Parties '],MUTATED,"1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","74. 许多缔约方还报告了关于在规划进程中吸收或结合气候变化关注的计划，作为长期气候变化适应战略之一。
",change-24,UNv1,"许多缔约方还报告了将气候变化关注纳入或纳入规划进程的计划,作为长期适应气候变化的战略。","一个缔约方还报告了将气候变化关注纳入或纳入规划进程的计划,作为长期适应气候变化的战略。",1
"Don't change the subject. when did you get a job?
",Do n't change the subject . when did you get a job ? ,"Don't change the subject. when did you get jobs?
",Do n't change the subject . when did you get jobs ? ,singular,['job'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12","别扯开话题，你什么时候有工作的？
",subject-4,cwmt,不要改变话题 你什么时候找到工作的?,不要改变话题 你什么时候找到工作的?,1
"Records show that every year a lot of people die in traffic accidents
",Records show that every year a lot of people die in traffic accidents ,"Records show that every year lots of people die in traffic accidents
",Records show that every year lots of people die in traffic accidents ,singular,['lot '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12","纪录显示每年有许多人死于车祸
",record-0,cwmt,"记录显示,每年都有很多人死于交通事故","记录显示,每年有很多人死于交通事故",1
"Today I went to give a hand to my big sister and her husband for making break and saleing them in their new open small break store.
",Today I went to give a hand to my big sister and her husband for making break and saleing them in their new open small break store . ,"Today I went to give hands to my big sister and her husband for making break and saleing them in their new open small break store.
",Today I went to give hands to my big sister and her husband for making break and saleing them in their new open small break store . ,singular,['hand '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27","今个儿俺去俺去给俺姐跟它丈夫帮忙，它们新开了一家小面包店句号。俺帮忙做面包跟卖面包句号。
",break-25,um,今天我去找我姐姐和她丈夫帮忙 让他们在新开的小间休息店里休息和卖掉,今天我去找我的大姐和她的丈夫 帮她们打工 并在他们的新开的小小破碎店里卖掉,1
"He had seen her one night in a bar following some people out and asked what breed of dog she was.
",He had seen her one night in a bar following some people out and asked what breed of dog she was . ,"He had seen her one night in a bar following a person out and asked what breed of dog she was.
",He had seen her one night in a bar following a person out and asked what breed of dog she was . ,plural,['people '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","他是在一天晚上看见它的，那时它正好尾随着一伙人走出酒吧。他当时就打听它是哪个品种的狗。
",bar-8,um,他有天晚上在酒吧里看见她跟一些人出去 问她是什么品种的狗,他有天晚上在酒吧里看见她跟一个人出去 问她是什么品种的狗,1
"""You'll never believe this one, "" I told him. "" I just got a call from a customer who bought some chairs from us in the 1930s.
",""" You 'll never believe this one , "" I told him . "" I just got a call from a customer who bought some chairs from us in the 1930s . ","""You'll never believe this one, "" I told him. "" I just got calls from a customer who bought some chairs from us in the 1930s.
",""" You 'll never believe this one , "" I told him . "" I just got calls from a customer who bought some chairs from us in the 1930s . ",singular,['call '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31","“你永远也不会相信，”我对他说，“我刚接到一个顾客的电话，她在三十年代从我们这里买了一些椅子。”
",chair-25,cwmt,"""你永远不会相信这个,""我告诉他了。 ""我刚刚接到一个客人的电话, 他在1930年代从我们这里买了几把椅子。","""你永远不会相信这个,""我告诉他了。 ""我刚刚接到一个客户的电话, 他在1930年代从我们这里买了几把椅子。",1
"The Government conducted an assessment of the prison security situation with UNOCI's support and is developing strategies to prevent jail breaks.
",The Government conducted an assessment of the prison security situation with UNOCI 's support and is developing strategies to prevent jail breaks . ,"The Government conducted assessments of the prison security situation with UNOCI's support and is developing strategies to prevent jail breaks.
",The Government conducted assessments of the prison security situation with UNOCI 's support and is developing strategies to prevent jail breaks . ,singular,['assessment '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22","科特迪瓦政府在联科行动的协助下，对监狱安全情况进行评估，目前正在拟订战略防止越狱事件的发生。
",break-21,UNv1,"在联科行动的支持下,政府对监狱安全状况进行了评估,并正在制定防止越狱的战略。","政府在联科行动的支持下对监狱安全情况进行了评估,并正在制定防止越狱的战略。",1
"Should it opt to leave, it would have an incentive not to convert its stock of euro-denominated debts to claims in a new, stronger currency.
","Should it opt to leave , it would have an incentive not to convert its stock of euro - denominated debts to claims in a new , stronger currency . ","Should it opt to leave, it would have incentives not to convert its stock of euro-denominated debts to claims in a new, stronger currency.
","Should it opt to leave , it would have incentives not to convert its stock of euro - denominated debts to claims in a new , stronger currency . ",singular,['incentive '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","一旦选择离开，它将不会热衷把以欧元计价债务股票转换为以新的，更加强劲的货币计价的债务。
",stock-15,cwmt,"如果它选择离开,它就会有动力不将其以欧元计价的债务存量转换成以新的、更坚硬的货币提出的索赔。","如果它选择离开,它将有奖励措施,不将其以欧元计价的债务存量转换成以新的、更坚硬的货币提出的索赔。",1
